line_id,title,pony,prev_pony,prev_dialog,dialog,next_pony,next_dialog
865,The Show Stoppers,Sweetie Belle,Sweetie Belle,"Yeah. Instructions on how to use six wooden planks, four-by-eight plywood, a box of nails, four cans of paint, and four brushes.",Me too. Um... so what are we doing again?,Sweetie Belle,Right! With super-cool scenery. And amazing costumes!
866,The Show Stoppers,Sweetie Belle,Sweetie Belle,Me too. Um... so what are we doing again?,Right! With super-cool scenery. And amazing costumes!,Sweetie Belle,"What? No way I'm singing in front of a crowd. Twilight said to do something we like to do, and I'd like to be like my big sister, and she's a designer."
867,The Show Stoppers,Sweetie Belle,Sweetie Belle,Right! With super-cool scenery. And amazing costumes!,"What? No way I'm singing in front of a crowd. Twilight said to do something we like to do, and I'd like to be like my big sister, and she's a designer.",Sweetie Belle,Then it's settled! Let's get started.
868,The Show Stoppers,Sweetie Belle,Sweetie Belle,"What? No way I'm singing in front of a crowd. Twilight said to do something we like to do, and I'd like to be like my big sister, and she's a designer.",Then it's settled! Let's get started.,Sweetie Belle,"Come back! Come back! Uh. Dumb fabric. Hey, Scoot! How's the song going?"
869,The Show Stoppers,Sweetie Belle,Sweetie Belle,Then it's settled! Let's get started.,"Come back! Come back! Uh. Dumb fabric. Hey, Scoot! How's the song going?",Sweetie Belle,Pbbbt? Oh my! Sounds serious.
870,The Show Stoppers,Sweetie Belle,Sweetie Belle,"Come back! Come back! Uh. Dumb fabric. Hey, Scoot! How's the song going?",Pbbbt? Oh my! Sounds serious.,Sweetie Belle,"Oh, it can't be that bad. ""With our cutie marks we'll rock Equestria. We use our stomachs to... digestia""? Umm... Well... These are... um... good, but... How about after ""we fight the fight""... There is nothing that we fear We'll have to figure out what we'll do next 'Til our cutie marks are here"
871,The Show Stoppers,Sweetie Belle,Sweetie Belle,Pbbbt? Oh my! Sounds serious.,"Oh, it can't be that bad. ""With our cutie marks we'll rock Equestria. We use our stomachs to... digestia""? Umm... Well... These are... um... good, but... How about after ""we fight the fight""... There is nothing that we fear We'll have to figure out what we'll do next 'Til our cutie marks are here",Sweetie Belle,Yeah... kind of.
872,The Show Stoppers,Sweetie Belle,Sweetie Belle,"Oh, it can't be that bad. ""With our cutie marks we'll rock Equestria. We use our stomachs to... digestia""? Umm... Well... These are... um... good, but... How about after ""we fight the fight""... There is nothing that we fear We'll have to figure out what we'll do next 'Til our cutie marks are here",Yeah... kind of.,Sweetie Belle,Oh no!
873,The Show Stoppers,Sweetie Belle,Sweetie Belle,Yeah... kind of.,Oh no!,Sweetie Belle,How's the spin coming along?
874,The Show Stoppers,Sweetie Belle,Sweetie Belle,Oh no!,How's the spin coming along?,Sweetie Belle,[moan] I'll never be a designer like my sister Rarity.
875,The Show Stoppers,Sweetie Belle,Sweetie Belle,How's the spin coming along?,[moan] I'll never be a designer like my sister Rarity.,Sweetie Belle,"Oh, is that what that's for?"
876,The Show Stoppers,Sweetie Belle,Sweetie Belle,[moan] I'll never be a designer like my sister Rarity.,"Oh, is that what that's for?",Sweetie Belle,"Oh, I was wondering why all the colors looked like mud."
877,The Show Stoppers,Sweetie Belle,Sweetie Belle,"Oh, is that what that's for?","Oh, I was wondering why all the colors looked like mud.",Sweetie Belle,"Oops! Sorry, Scootaloo. Ouch!"
878,The Show Stoppers,Sweetie Belle,Sweetie Belle,"Oh, I was wondering why all the colors looked like mud.","Oops! Sorry, Scootaloo. Ouch!",Sweetie Belle,Magic tricks!
879,The Show Stoppers,Sweetie Belle,Sweetie Belle,"Oops! Sorry, Scootaloo. Ouch!",Magic tricks!,Sweetie Belle,Was it that bad?
880,The Show Stoppers,Sweetie Belle,Sweetie Belle,Magic tricks!,Was it that bad?,Sweetie Belle,"""Perform in the Ponyville school talent show!"""
881,The Show Stoppers,Sweetie Belle,Sweetie Belle,Was it that bad?,"""Perform in the Ponyville school talent show!""",Sweetie Belle,And earn our cutie marks.
882,The Show Stoppers,Sweetie Belle,Sweetie Belle,"""Perform in the Ponyville school talent show!""",And earn our cutie marks.,Sweetie Belle,You know what would be the best? If we won and we got our cutie marks.
883,The Show Stoppers,Sweetie Belle,Sweetie Belle,And earn our cutie marks.,You know what would be the best? If we won and we got our cutie marks.,Sweetie Belle,Which is the prize we really wanted.
884,The Show Stoppers,Sweetie Belle,Sweetie Belle,You know what would be the best? If we won and we got our cutie marks.,Which is the prize we really wanted.,Sweetie Belle,No meal uncooked!
885,The Show Stoppers,Sweetie Belle,Sweetie Belle,Which is the prize we really wanted.,No meal uncooked!,Sweetie Belle,Yes. We know why.
886,The Show Stoppers,Sweetie Belle,Sweetie Belle,No meal uncooked!,Yes. We know why.,Sweetie Belle,"Well, maybe we were trying too hard."
887,The Show Stoppers,Sweetie Belle,Sweetie Belle,Yes. We know why.,"Well, maybe we were trying too hard.",Sweetie Belle,I've never been here before.
888,The Show Stoppers,Sweetie Belle,Sweetie Belle,"Well, maybe we were trying too hard.",I've never been here before.,Sweetie Belle,And sets and props. How'd you know?
889,The Show Stoppers,Sweetie Belle,Sweetie Belle,I've never been here before.,And sets and props. How'd you know?,Sweetie Belle,What is that thing?
890,The Show Stoppers,Sweetie Belle,Sweetie Belle,And sets and props. How'd you know?,What is that thing?,Sweetie Belle,Oh. I was just working on our new Cutie Mark Crusaders theme song.
891,The Show Stoppers,Sweetie Belle,Sweetie Belle,What is that thing?,Oh. I was just working on our new Cutie Mark Crusaders theme song.,Sweetie Belle,"Well, I've only come up with one part... but okay!"
892,The Show Stoppers,Sweetie Belle,Sweetie Belle,Oh. I was just working on our new Cutie Mark Crusaders theme song.,"Well, I've only come up with one part... but okay!",Sweetie Belle,They all say that you will get your mark When the time is really right
893,The Show Stoppers,Sweetie Belle,Sweetie Belle,"Well, I've only come up with one part... but okay!",They all say that you will get your mark When the time is really right,Sweetie Belle,...and a Cutie Mark Crusaders theme song...
894,The Show Stoppers,Sweetie Belle,Sweetie Belle,They all say that you will get your mark When the time is really right,...and a Cutie Mark Crusaders theme song...,Sweetie Belle,There? Where? What? I don't even know what we're doing.
895,The Show Stoppers,Sweetie Belle,Sweetie Belle,...and a Cutie Mark Crusaders theme song...,There? Where? What? I don't even know what we're doing.,,
896,Twilight Time,Sweetie Belle,,,Huh? Huh? What? What?,Sweetie Belle,Now check this out!
897,Twilight Time,Sweetie Belle,Sweetie Belle,Huh? Huh? What? What?,Now check this out!,Sweetie Belle,"Hey, come to think of it, if we get really good at the stuff Twilight's teaching us, we could be the big shots around here for a change! Hmm..."
898,Twilight Time,Sweetie Belle,Sweetie Belle,Now check this out!,"Hey, come to think of it, if we get really good at the stuff Twilight's teaching us, we could be the big shots around here for a change! Hmm...",Sweetie Belle,Hmph. I'll never get my cutie mark for this...
899,Twilight Time,Sweetie Belle,Sweetie Belle,"Hey, come to think of it, if we get really good at the stuff Twilight's teaching us, we could be the big shots around here for a change! Hmm...",Hmph. I'll never get my cutie mark for this...,Sweetie Belle,I doubt it. That thing weighs a ton.
900,Twilight Time,Sweetie Belle,Sweetie Belle,Hmph. I'll never get my cutie mark for this...,I doubt it. That thing weighs a ton.,Sweetie Belle,[straining] Can't... seem... to...! [straining] [neck clicks] Ugh! Think I threw my neck out...
901,Twilight Time,Sweetie Belle,Sweetie Belle,I doubt it. That thing weighs a ton.,[straining] Can't... seem... to...! [straining] [neck clicks] Ugh! Think I threw my neck out...,Sweetie Belle,Nope. Ready to give it a shot!
902,Twilight Time,Sweetie Belle,Sweetie Belle,[straining] Can't... seem... to...! [straining] [neck clicks] Ugh! Think I threw my neck out...,Nope. Ready to give it a shot!,Sweetie Belle,"Actually, my sister hasn't offered to take me to Manehattan anytime soon."
903,Twilight Time,Sweetie Belle,Sweetie Belle,Nope. Ready to give it a shot!,"Actually, my sister hasn't offered to take me to Manehattan anytime soon.",Sweetie Belle,Relax. I got this.
904,Twilight Time,Sweetie Belle,Sweetie Belle,"Actually, my sister hasn't offered to take me to Manehattan anytime soon.",Relax. I got this.,Sweetie Belle,Would you two excuse us for a moment? We should totally say yes! This is a golden opportunity!
905,Twilight Time,Sweetie Belle,Sweetie Belle,Relax. I got this.,Would you two excuse us for a moment? We should totally say yes! This is a golden opportunity!,Sweetie Belle,"Go, go, go!"
906,Twilight Time,Sweetie Belle,Sweetie Belle,Would you two excuse us for a moment? We should totally say yes! This is a golden opportunity!,"Go, go, go!",Sweetie Belle,This way! I know a shortcut!
907,Twilight Time,Sweetie Belle,Sweetie Belle,"Go, go, go!",This way! I know a shortcut!,Sweetie Belle,[gasps] [out of breath] We... made... it... Quick! Knock on<U+0096>
908,Twilight Time,Sweetie Belle,Sweetie Belle,This way! I know a shortcut!,[gasps] [out of breath] We... made... it... Quick! Knock on<U+0096>,Sweetie Belle,"Twilight, we can explain."
909,Twilight Time,Sweetie Belle,Sweetie Belle,[gasps] [out of breath] We... made... it... Quick! Knock on<U+0096>,"Twilight, we can explain.",Sweetie Belle,Told you I knew exactly how to handle all this!
910,Twilight Time,Sweetie Belle,Sweetie Belle,"Twilight, we can explain.",Told you I knew exactly how to handle all this!,Sweetie Belle,"It was nothing, really. We just felt it was the right thing to do."
911,Twilight Time,Sweetie Belle,Sweetie Belle,Told you I knew exactly how to handle all this!,"It was nothing, really. We just felt it was the right thing to do.",Sweetie Belle,"Oh, boy."
912,Twilight Time,Sweetie Belle,Sweetie Belle,"It was nothing, really. We just felt it was the right thing to do.","Oh, boy.",Sweetie Belle,We wanted our time together just as a way to be with you and learn new things. Really and truly!
913,Twilight Time,Sweetie Belle,Sweetie Belle,"Oh, boy.",We wanted our time together just as a way to be with you and learn new things. Really and truly!,Sweetie Belle,Huh?!
914,Twilight Time,Sweetie Belle,Sweetie Belle,We wanted our time together just as a way to be with you and learn new things. Really and truly!,Huh?!,Sweetie Belle,"No, wait! Hey, everypony, you're in luck! You came to learn, but instead you're getting dinner and a show! Get ready, 'cause we, the Cutie Mark Crusaders, are about to lay on you the amazing skills we learned in Twilight Time!"
915,Twilight Time,Sweetie Belle,Sweetie Belle,Huh?!,"No, wait! Hey, everypony, you're in luck! You came to learn, but instead you're getting dinner and a show! Get ready, 'cause we, the Cutie Mark Crusaders, are about to lay on you the amazing skills we learned in Twilight Time!",Sweetie Belle,"Unfortunately, since we don't have Scootaloo's unicycle parts, she'll take apart and put back together one of the scooters from outside."
916,Twilight Time,Sweetie Belle,Sweetie Belle,"No, wait! Hey, everypony, you're in luck! You came to learn, but instead you're getting dinner and a show! Get ready, 'cause we, the Cutie Mark Crusaders, are about to lay on you the amazing skills we learned in Twilight Time!","Unfortunately, since we don't have Scootaloo's unicycle parts, she'll take apart and put back together one of the scooters from outside.",Sweetie Belle,"Apple Bloom doesn't have her apple seed with her, so she'll just grab an apple from the kitchen. And I will begin by using my magic to lift this broom!"
917,Twilight Time,Sweetie Belle,Sweetie Belle,"Unfortunately, since we don't have Scootaloo's unicycle parts, she'll take apart and put back together one of the scooters from outside.","Apple Bloom doesn't have her apple seed with her, so she'll just grab an apple from the kitchen. And I will begin by using my magic to lift this broom!",Sweetie Belle,Rise!
918,Twilight Time,Sweetie Belle,Sweetie Belle,"Apple Bloom doesn't have her apple seed with her, so she'll just grab an apple from the kitchen. And I will begin by using my magic to lift this broom!",Rise!,Sweetie Belle,That didn't turn out quite how I had hoped.
919,Twilight Time,Sweetie Belle,Sweetie Belle,Rise!,That didn't turn out quite how I had hoped.,Sweetie Belle,"We're really sorry, Twilight. We made a huge mistake."
920,Twilight Time,Sweetie Belle,Sweetie Belle,That didn't turn out quite how I had hoped.,"We're really sorry, Twilight. We made a huge mistake.",Sweetie Belle,Thanks...
921,Twilight Time,Sweetie Belle,Sweetie Belle,"We're really sorry, Twilight. We made a huge mistake.",Thanks...,Sweetie Belle,"I guess Twilight must not be so super-upset anymore, 'cause she's letting us do a diary entry like our sisters do. Boy, did we get our priorities messed up. We started acting special because we were friends with someone special. We almost forgot the real reason she's special <U+0096> because she's our friend. But she forgave us, and, like magic, things are good as new! That's the kind of magic I really want to get good at, now that I'm getting so good at the other kind."
922,Twilight Time,Sweetie Belle,Sweetie Belle,Thanks...,"I guess Twilight must not be so super-upset anymore, 'cause she's letting us do a diary entry like our sisters do. Boy, did we get our priorities messed up. We started acting special because we were friends with someone special. We almost forgot the real reason she's special <U+0096> because she's our friend. But she forgave us, and, like magic, things are good as new! That's the kind of magic I really want to get good at, now that I'm getting so good at the other kind.",Sweetie Belle,We're just glad Twilight Time is back to normal. Well... almost back to normal. I just hope no one sees us.
923,Twilight Time,Sweetie Belle,Sweetie Belle,"I guess Twilight must not be so super-upset anymore, 'cause she's letting us do a diary entry like our sisters do. Boy, did we get our priorities messed up. We started acting special because we were friends with someone special. We almost forgot the real reason she's special <U+0096> because she's our friend. But she forgave us, and, like magic, things are good as new! That's the kind of magic I really want to get good at, now that I'm getting so good at the other kind.",We're just glad Twilight Time is back to normal. Well... almost back to normal. I just hope no one sees us.,Sweetie Belle,"A little of both, actually."
